id;name;dob;affiliation
10132;S__Hannawi;1970-08-11;University of Copenhagen
8803;M__Million;1953-09-04;China Agricultural University
10131;I__Salmi;1958-03-02;Kansas State University
8800;J__Lagier;1959-03-12;Oklahoma State University
10134;C__Lumeng;1970-08-03;Chinese Academy of Sciences
8801;M__Jimeno;1976-11-30;University of Illinois
10133;R__ORourke;1994-10-31;Colorado State University
8806;D__Raoult;1975-09-26;Michigan State University
10136;A__Yavorovskiy;1973-02-28;University of Arkansas
8807;S__Gentile;1964-02-27;University of Wisconsin-Madiso
10135;A__Pisano;2001-10-05;University of Wisconsin-Madiso
8804;P__Parola;1990-07-01;University of Copenhagen
10138;G__Landoni;1985-02-11;Chinese Academy of Sciences
8805;P__Brouqui;1957-11-18;Kyoto University
10137;L__Verniero;1962-05-10;Michigan State University
8820;Li_Chen;1964-05-05;China Agricultural University
8821;H__Que;1964-11-05;University of Nebraska-Lincoln
10141;A__Malik;1950-12-29;University of Wisconsin-Madiso
10140;M__M__Hafeez;1984-07-08;Stanford University
8819;Weiqi_Hong;1960-04-08;Colorado State University
8813;M__Gauy;1963-08-24;University of Arkansas
10143;B__Bennett;1963-05-21;Michigan State University
8814;M__Finger;1981-04-24;Colorado State University
10142;K__Philip;1954-08-08;University of Illinois
8811;Matteo_Pitimada;1982-05-05;University of Illinois
10145;B__Lonergan;1962-04-05;University of Illinois
8812;P__D__Wendel_Garcia;1983-05-22;Kansas State University
10144;Silas_Fuller;1955-08-14;Kansas State University
8817;Dandan_Wan;2002-01-19;University of Guelph
10147;J__Burns;1949-11-09;University of Nebraska-Lincoln
8818;Tingfu_Du;1975-03-21;Beijing Normal University
10146;Charles_Mcfadyen;1957-01-01;University of Copenhagen
8815;A__Caretta;1961-04-27;Oklahoma State University
10149;A__Vlachou;1962-05-20;University of Nebraska-Lincoln
8816;C__Mucignat_Caretta;1947-03-22;Kyoto University
10148;R__Tidswell;1985-10-23;University of Copenhagen
8831;J__Rozzelle;1989-10-09;Kansas State University
8832;N__Kapoor;1953-08-04;Chinese Academy of Sciences
7501;Yuan_ke_Xu;1965-07-07;University of Copenhagen
7500;S__Ninni;1964-07-09;Chinese Academy of Sciences
8830;Rong_Fong_Shen;1972-01-10;Chinese Academy of Sciences
10118;K__Akinosoglou;1960-05-25;University of Kentucky
10117;T__Karampitsakos;1971-06-19;University of Copenhagen
10119;O__Papaioannou;1951-03-17;Slovak University of Technology in Bratislava
8824;P__Radvák;1986-03-03;Colorado State University
10110;Jorge_Amaral;1960-07-30;Kansas State University
8825;H__Kwon;1949-10-03;Wuhan University
8822;Shuaiyao_Lu;1961-02-25;Michigan State University
10112;M__Bóia;1965-08-13;Wuhan University
8823;Xiaozhong_Peng;1966-04-28;Michigan State University
10111;L__Milagres;1973-03-07;Slovak University of Technology in Bratislava
8828;Ruoxuan_Xiang;1980-09-05;Wuhan University
10114;R__Mogami;1973-07-21;China Agricultural University
8829;J__Phue;1958-08-16;Chinese Academy of Sciences
10113;M__R__Ferraz;1955-06-08;Wuhan University
8826;M__Košíková;1969-12-03;Michigan State University
10116;P__L__Melo;1970-11-03;Wuhan University
8827;Uriel_Ortega_Rodriguez;1985-11-21;Stanford University
10115;R__Nunes;1973-08-26;Kyoto University
7510;J__OBrien;1969-10-19;China Agricultural University
8842;P__Hogendoorn;1999-02-25;University of Copenhagen
8843;Ashutosh_Kumar;1994-06-27;Chinese Academy of Sciences
7512;Benjamin_J__Tscharke;2002-10-16;Colorado State University
8840;Nicolaas_C__Budhiparama;1976-12-25;Kansas State University
7511;S__Samanipour;1987-09-05;Kansas State University
8841;D__Santoso;1992-03-14;Wuhan University
10129;K__Naeem;1983-05-02;University of Wisconsin-Madiso
10128;I__Hachim;1988-09-18;Stanford University
7503;Xiao_Jun_Gou;1956-10-20;Colorado State University
8835;Hang_Xie;1984-07-26;Michigan State University
10121;Athanasios_Koromilias;1964-04-18;University of Kentucky
7502;Yan_Wang;2002-10-12;Stanford University
8836;Jefferson_Caesario;1950-04-14;University of Arkansas
10120;V__Panou;1957-10-18;University of Kentucky
7505;N__Rousis;1979-09-18;University of Illinois
8833;T__Rabara;1978-04-04;Slovak University of Technology in Bratislava
10123;S__Loukides;1971-10-31;University of Copenhagen
7504;Man_Yu_Wang;1993-09-10;University of Arkansas
8834;J__Fairman;1972-04-10;University of Copenhagen
10122;P__Bakakos;1995-09-15;Kansas State University
7507;R__Bade;1997-12-01;University of Kentucky
8839;D__N__Utomo;1988-02-28;Chinese Academy of Sciences
10125;C__Gogos;1984-08-17;Colorado State University
7506;Z__Li;1977-01-19;University of Guelph
10124;Demosthenes_Bouros;1976-01-08;China Agricultural University
7509;Jochen_F_Mueller;1981-01-02;University of Arkansas
8837;D__M__Hertanto;1973-06-15;Kyoto University
10127;M__Hachim;1973-03-18;University of Nebraska-Lincoln
7508;M__McLachlan;1990-10-08;Beijing Normal University
8838;K__D__Hernugrahanto;1983-09-10;Colorado State University
10126;A__Tzouvelekis;1989-03-10;Colorado State University
8850;Yossy_Machluf;1969-11-29;University of Guelph
7521;M__Ardissino;1960-12-18;University of Copenhagen
8853;Y__Chaiter;1975-01-09;University of Copenhagen
7520;Lin_Sun;1999-05-25;University of Nebraska-Lincoln
8854;Yaron_Dekel;1972-09-26;Beijing Normal University
7523;S__Purkayastha;1992-08-27;University of Nebraska-Lincoln
8851;Sherman_Rosenfeld;1990-08-04;Stanford University
7522;P__Punjabi;1994-01-11;University of Illinois
8852;I__Ben_Shlomo;1954-02-09;China Agricultural University
7514;K__Thomas;2001-01-26;Beijing Normal University
8846;A__Singh;1993-12-17;Michigan State University
7513;N__Thomaidis;2003-02-21;Slovak University of Technology in Bratislava
8847;Rakesh_Kumar;1996-11-26;Stanford University
7516;Mao_Ye;1974-02-07;Slovak University of Technology in Bratislava
8844;R__Aggarwal;1999-11-18;Colorado State University
7515;Zhenyi_Wang;1972-08-05;University of Illinois
8845;P__Khanna;1980-05-04;Colorado State University
7518;Xinyang_Li;1963-02-09;China Agricultural University
7517;K__Patel;1955-12-25;University of Copenhagen
8848;K__Soni;1962-05-09;Kyoto University
7519;Xiao_Xu;1971-06-11;China Agricultural University
8849;A__Trikha;1988-01-08;University of Guelph
8860;K__Patel;1967-10-18;Oklahoma State University
8861;R__Harper;1968-08-04;University of Arkansas
7530;Danli_Liu;1952-10-05;University of Nebraska-Lincoln
6201;I__Shin;1993-02-04;University of Copenhagen
7532;Wei_Li;1948-11-07;Beijing Normal University
8864;D__La_Rosa;1998-01-18;Chinese Academy of Sciences
6200;S__Ha;1983-02-15;Kyoto University
7531;Xujun_Ye;1978-08-21;Kansas State University
8865;Carmelo_Ioppolo;1968-03-19;University of Copenhagen
6203;Matthew_C_Smith;1999-03-20;University of Nebraska-Lincoln
7534;Zhigang_She;1978-08-07;Beijing Normal University
8862;K__Kesavan;2000-01-13;Kansas State University
6202;Christopher_G__Evans;1993-04-08;University of Guelph
7533;Peng_Zhang;1982-06-13;University of Nebraska-Lincoln
8863;G__Bagnato;1998-05-10;Kyoto University
10107;Leonardo_Pereira_Motta;1969-06-05;China Agricultural University
10106;G__Meduri;1997-02-28;Slovak University of Technology in Bratislava
10109;Bruno_Max_Borguezan;2000-04-22;University of Arkansas
10108;Pedro_Paulo_Ferreira_da_Silva;1948-09-22;Chinese Academy of Sciences
7525;J__Ware;1963-10-25;University of Copenhagen
8857;M__Bolaki;1979-12-19;China Agricultural University
7524;N__Peters;1959-07-04;Kansas State University
8858;D__Georgopoulos;1994-07-03;Colorado State University
7527;Gerui_Li;1948-11-06;Kyoto University
8855;E__Akoumianaki;1989-08-30;China Agricultural University
10101;M__Younes;1999-07-14;University of Nebraska-Lincoln
7526;F__Ng;1956-02-01;University of Nebraska-Lincoln
8856;K__Vaporidi;1963-09-06;Oklahoma State University
10100;J__Watters;1968-11-21;Slovak University of Technology in Bratislava
7529;Hang_Li;2000-10-08;University of Copenhagen
10103;Maciej_Świątkiewicz;1963-08-23;University of Arkansas
7528;Yuanyuan_Peng;1996-11-13;Beijing Normal University
10102;Paweł_Grieb;1949-09-14;Stanford University
8859;B__Medarov;1976-03-30;Oklahoma State University
10105;Konrad_Rejdak;1960-11-18;China Agricultural University
10104;Katarzyna_Prus;1996-03-14;University of Nebraska-Lincoln
8871;S__Tomeo;1970-05-31;University of Wisconsin-Madiso
8872;C__O__Aragona;1964-01-10;Slovak University of Technology in Bratislava
6210;J__George;1979-07-29;Stanford University
7541;Qingpeng_Xie;1981-12-14;University of Illinois
7540;Jia_Wang;1949-11-28;China Agricultural University
8870;M__Tringali;1958-12-26;Beijing Normal University
6212;Myung_Sunny_Kim;1955-01-23;University of Copenhagen
7543;Maria_I_Mosquera_Heredia;1953-08-08;University of Illinois
8875;N__Irrera;1991-10-20;University of Kentucky
6211;Jienny_Lee;1950-09-21;University of Nebraska-Lincoln
7542;Xing_Wang;1996-02-07;University of Nebraska-Lincoln
8876;W__Roberts;1953-08-16;University of Nebraska-Lincoln
6214;Hae_Jung_Park;1958-12-22;University of Kentucky
7545;Oscar_M_Vidal;1950-04-22;Colorado State University
8873;F__Napoli;1982-05-15;China Agricultural University
6213;Eun_Young_Kim;1991-06-01;Colorado State University
7544;L__C__Morales;2000-07-05;Beijing Normal University
8874;S__Lillo;2000-01-20;Michigan State University
6205;J__Gestwicki;1978-04-25;Colorado State University
7536;Hongliang_Li;1976-06-08;University of Arkansas
8868;Natalia_Zirilli;1978-06-24;Stanford University
6204;J__Carolan;1952-12-07;University of Guelph
7535;Shaoze_Chen;1969-04-13;Colorado State University
8869;Valeria_Viapiana;1997-01-11;Chinese Academy of Sciences
6207;C__Asiedu;1953-08-09;China Agricultural University
7538;Xiaohang_Chen;1965-11-23;Beijing Normal University
8866;A__De_Gaetano;1948-02-29;Stanford University
6206;Lyra_Chang;2000-09-13;University of Guelph
7537;Haoyue_Song;1975-10-16;Kyoto University
8867;M__Chiappalone;2000-12-07;Colorado State University
6209;P__Ray;1982-02-18;University of Illinois
6208;P__Andrades;1993-07-21;Colorado State University
7539;Yujia_Hao;1951-12-10;China Agricultural University
7550;H__Osborn;1955-03-19;Stanford University
8882;A__Versace;2001-02-05;University of Nebraska-Lincoln
8883;B__Rubik;1962-02-02;University of Wisconsin-Madiso
6221;D__Sutherland;1954-03-12;University of Wisconsin-Madiso
7552;J__M__Bermúdez_de_Castro;1975-05-06;University of Illinois
8880;G__Squadrito;1963-05-17;University of Nebraska-Lincoln
6220;D__Sachs;1987-09-22;Michigan State University
7551;F__Howell;1965-05-15;Kansas State University
8881;S__Gangemi;1983-04-23;Oklahoma State University
6223;J__Contreras;1980-02-26;University of Arkansas
7554;Wu_Liu;1982-03-06;University of Illinois
8886;A__Vadeboncoeur;1950-08-15;University of Nebraska-Lincoln
6222;J__Najarian;1955-03-23;University of Wisconsin-Madiso
7553;Song_Xing;1964-10-05;Chinese Academy of Sciences
8887;L__Cloutier;1976-03-08;University of Kentucky
6225;D__Eckhoff;1974-04-05;Wuhan University
7556;Laura_Martín‐Francés;1950-04-22;Stanford University
8884;Robert_R__Brown;1962-12-29;University of Guelph
6224;S__Jenkins;1982-08-30;Beijing Normal University
7555;Cecilia_García‐Campos;1995-08-26;Michigan State University
8885;A__Michaud;1995-09-28;Chinese Academy of Sciences
6216;D__Jung;1987-05-18;Beijing Normal University
7547;C__Silvera_Redondo;1969-07-22;Stanford University
8879;E__Ventura_Spagnolo;1999-06-24;Slovak University of Technology in Bratislava
6215;Chi_Young_Chang;1962-09-15;Chinese Academy of Sciences
7546;Ernesto_Barceló;1948-07-21;Chinese Academy of Sciences
6218;J__Joh;1980-07-02;Stanford University
7549;Pilar_Garavito_Galofre;1974-12-29;University of Guelph
8877;E__Imbalzano;1984-03-23;University of Illinois
6217;C__Kwon;1998-10-26;University of Guelph
7548;J__I__Velez;1952-01-20;University of Guelph
8878;A__Micari;1986-12-21;Oklahoma State University
6219;Sung_Joo_Kim;1983-12-16;University of Copenhagen
6230;M__Diegel;1990-05-10;Oklahoma State University
7561;P__Antoine;1972-09-24;University of Illinois
8893;D__Martinez;1980-09-14;University of Nebraska-Lincoln
10091;Emma_J__Hodson;1961-11-11;University of Guelph
7560;M__Moncel;1959-02-21;Slovak University of Technology in Bratislava
8894;V__Fontanella;1977-08-17;Oklahoma State University
10090;P__Guyenet;1972-09-16;University of Arkansas
6232;P__Kiener;1969-01-19;University of Wisconsin-Madiso
7563;J__Bahain;1958-05-28;University of Guelph
8891;A__Peres;1969-06-13;Wuhan University
10093;E__Moya;1977-08-10;Wuhan University
6231;S__Nadler;1978-12-10;Wuhan University
7562;A__Hurel;1972-10-05;University of Illinois
8892;Luciano_Gasperin_Júnior;1991-02-23;Chinese Academy of Sciences
10092;G__Mitchell;1985-06-11;University of Arkansas
6234;P__Hill;1976-05-07;China Agricultural University
7565;Tesla_A__Monson;1953-08-03;Chinese Academy of Sciences
8897;F__Formenti;1975-04-04;China Agricultural University
10095;J__Orr;1990-11-16;University of Guelph
6233;G__Tesch;1968-12-30;University of Wisconsin-Madiso
7564;Marianne_F__Brasil;1989-03-24;University of Guelph
8898;F__Alhusain;1965-05-05;Colorado State University
10094;B__Nokes;1951-12-08;Kyoto University
6236;D__Nikolic_Paterson;1948-10-14;Chinese Academy of Sciences
7567;L__Hlusko;1987-12-16;Chinese Academy of Sciences
8895;J__N__Cronin;1972-06-20;Oklahoma State University
10097;M__Poulin;1987-08-22;Chinese Academy of Sciences
6235;M__Wei;1955-01-28;University of Copenhagen
7566;C__Schmitt;1995-07-18;Chinese Academy of Sciences
8896;L__Camporota;1997-08-04;Oklahoma State University
10096;R__Owens;1977-10-04;University of Arkansas
8890;João_Carlos_Fraga_da_Rosa;1994-03-12;Oklahoma State University
6227;A__Lobashevsky;1959-04-20;University of Nebraska-Lincoln
7558;Mario_Modesto‐Mata;1968-11-18;University of Wisconsin-Madiso
10099;C__Schmickl;1951-11-19;University of Nebraska-Lincoln
6226;W__Hubbard;1955-11-01;China Agricultural University
7557;M__Martínez_de_Pinillos;1963-11-23;Stanford University
10098;J__M__Rawling;1964-07-03;University of Wisconsin-Madiso
6229;D__M__NEVILLE_JR;1985-08-14;University of Nebraska-Lincoln
8888;R__Goupil;1952-03-15;University of Guelph
6228;G__Bilbao;1960-10-02;Beijing Normal University
7559;M__Martinón‐Torres;1990-06-25;Slovak University of Technology in Bratislava
8889;A__Alayash;1978-12-18;Oklahoma State University
6241;S__Sooudi;2001-09-09;Beijing Normal University
7572;Frederik_Jessen;1959-01-30;University of Copenhagen
6240;J__He;1990-07-22;University of Copenhagen
7571;Maximilian_von_Harling;1949-05-18;Chinese Academy of Sciences
6243;J__Thomas;1956-11-13;Beijing Normal University
7574;C__Groden;1970-12-18;Oklahoma State University
6242;X__Jiang;1948-07-23;University of Wisconsin-Madiso
7573;Angelika_Kroll;1958-12-05;University of Illinois
6245;J__Narula;1950-09-27;University of Copenhagen
7576;M__Leakey;1985-10-14;China Agricultural University
6244;G__W__Dec;1948-07-14;University of Guelph
7575;F__Grine;1980-03-11;Chinese Academy of Sciences
6247;I__Carrió;1985-08-22;Beijing Normal University
7578;F__Brown;1968-10-19;University of Guelph
6246;M__Ballester;1971-07-20;Kansas State University
7577;Patrick_N__Gathago;1985-08-11;Colorado State University
7570;D__Säring;1994-07-11;Beijing Normal University
6238;R__Atkins;1958-01-29;University of Kentucky
7569;T__Pitsios;1994-03-22;Beijing Normal University
6237;P__Dutartre;1986-02-04;Beijing Normal University
7568;G__Bräuer;2002-05-18;Oklahoma State University
8899;Azam_I_Alromaih;1969-06-08;Slovak University of Technology in Bratislava
6239;J__Wu;1959-07-24;Beijing Normal University
6252;W__Wang;1974-07-26;Kyoto University
7583;Stefanie_Stelzer;1991-10-11;Kansas State University
6251;P__X__Wang;1977-02-11;Wuhan University
7582;L__Leakey;1969-12-15;Stanford University
6254;W__Cook;1994-02-28;Chinese Academy of Sciences
7585;J__Hublin;1993-07-03;University of Copenhagen
10071;V__Burst;1965-10-16;Kansas State University
6253;S__Stavrou;1990-10-24;Stanford University
7584;Simon_Neubauer;1962-07-29;University of Guelph
10070;W__Johannis;1999-10-05;Colorado State University
6256;D__Neville;1969-01-17;Beijing Normal University
7587;P__Gunz;1971-10-02;University of Guelph
10073;T__Streichert;1958-09-11;University of Guelph
6255;M__Robbin;1955-12-03;Kansas State University
7586;F__Spoor;1952-05-11;University of Guelph
10072;F__Klein;1974-02-01;University of Illinois
6258;Tufveson;1963-07-05;Stanford University
7589;Robert_M__G__Martin;1953-08-28;Colorado State University
10075;I__Clark;1984-12-23;Chinese Academy of Sciences
6257;Bersztel;1968-01-29;University of Nebraska-Lincoln
7588;A__Vialet;2001-02-14;University of Wisconsin-Madiso
10074;T__Restin;1986-01-19;University of Copenhagen
6250;J__Contreras;1962-12-02;University of Arkansas
7581;W__Jungers;1967-06-09;Slovak University of Technology in Bratislava
7580;Deming_Yang;1974-10-04;Stanford University
6249;J_M__Thomas;1968-08-28;Colorado State University
10077;E__Xourgia;2002-07-20;Michigan State University
6248;S__Stepkowski;1971-05-22;University of Arkansas
7579;C__Mongle;1993-03-17;Beijing Normal University
10076;I__Siempos;1977-08-07;Stanford University
10079;D__Zervakis;1997-06-02;University of Illinois
10078;T__Ntaidou;1967-09-07;University of Arkansas
6263;S__Xiao;1965-07-01;University of Wisconsin-Madiso
7594;M__Rubini;1982-11-11;University of Nebraska-Lincoln
10080;E__Magira;1949-09-17;University of Guelph
6262;S__E__Hughes;1977-04-18;Colorado State University
7593;H__Ishida;1965-12-18;Colorado State University
6265;V__Jayasankar;1982-11-22;Kyoto University
7596;G__Festa;1960-06-14;University of Illinois
10082;C__Routsi;1959-07-17;China Agricultural University
6264;S__Perera;1972-02-23;University of Illinois
7595;Vittorio_Cerroni;1964-02-07;University of Kentucky
10081;A__Kotanidou;1990-04-19;Colorado State University
6267;J__Singh;1969-08-24;Beijing Normal University
7598;P__Zaio;1984-06-03;Beijing Normal University
10084;T__Simonson;1984-01-19;Stanford University
6266;A__Rosario;1977-09-27;Oklahoma State University
7597;R__Sardella;1970-05-18;Kansas State University
10083;S__Zakynthinos;1980-12-20;Wuhan University
6269;S__Gruber;1961-11-20;Slovak University of Technology in Bratislava
10086;R__Banzett;1966-09-26;University of Nebraska-Lincoln
6268;J__Greenstein;1978-12-29;Slovak University of Technology in Bratislava
7599;S__Bailey;1979-06-13;University of Copenhagen
